aacode	hhcompx	hhcomp1	hhtype11	hhtype7	hhtype6	hhsizex	famnumx	loncoupx	nlpar	ncouple	nsing	ndepchil	nxdepch	otherfam	othfamlp	nounits1	cohabhrp	cohabprt	studprt	sft	agehrpx	agehrp2x	agehrp4x	agehrp6x	ager	agepartx	pyngx	pyngbx	agen16	grossa	ageoldx	ageoldbx	olderx	emphrpx	emphrp3x	empprtx	nssech	nssecp	hhempx	empprt3x	nemp	nunemp	ninac	nstud	studhrp	workless	ethhrp8x	ethhrp4x	ethhrp2x	ethprt	ethhrp8n	ethhrp4n	ethhrp2n	ethprtn	sexhrp	sexprt	freeleas	owntype	hatentp	bedstdx	nbedsx	bedrqx	nshare	nkita	totkitsa	nbatha	nliving	nroomsa	nrooms1a	sharer	accomhh	accomhh1	lenres	lenresb	lenown	lenownb	buypresh	ftbuyer	prevten	tenex	tenure1	tenure2	tenure3	tenure4	hhltsick	hpregdis	mortwkx	rentwkx	rentflg	rentexs	rentexsf	hhincx	hhinc5x	hhincflg	amthbenx	housbenx	hhbensx	jointinc	allincx	hyeargrx	hhvulx	equityr	equityr5	bhcinceq	bhcinc_1	bhcinc_2	ahcinceq	ahcinc_1	ahcinc_2
J0743307	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	49	1	3	4	4	0	49	5	0	11	49	3	0	1	1	-9	4.3	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	2	3	5	5	28	1	5	1	2	2	2	1	2	2	104.769230769231	-9	-9	-9	-9	9080.76	1	0	-9	-9	2	9880	9880	9880	2	1500	1	235.239954075775	1	1	91.106100795756	1	1
J0744106	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	2	40	1	2	3	3	33	6	2	2	2	40	3	0	1	1	1	9.1	7.1	1	1	2	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	7	5	8	5	26	1	9	1	2	2	2	1	2	2	200.307692307692	-9	-9	-9	-9	49605.92	5	0	-9	-9	2	64849.2	64849.2	64849.2	2	-25000	1	538.160515784793	4	0	401.489010989011	3	0
J0744107	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	32	1	2	2	2	31	1	1	3	1	32	2	0	1	1	2	3.2	3.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	4	3	2	2	1	2	2	7	7	2	2	2	3	4	3	4	31	1	9	1	2	2	2	1	2	2	34.6153846153846	-9	-9	-9	-9	32977.52	4	0	-9	-9	2	39006.7	39006.7	39006.7	2	64000	2	382.025480769231	3	0	360.390865384615	3	0
J0744108	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	34	1	2	2	2	0	34	5	0	9	34	2	0	1	1	-9	5	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	2	2	2	3	3	4	31	1	7	1	2	2	2	1	2	2	62.3076923076923	-9	-9	-9	-9	17390.36	2	0	-9	-9	2	22100	22100	22100	2	56400	2	473.467566016073	3	0	439.509615384615	4	0
J0744202	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	51	1	3	4	4	57	51	5	0	12	57	4	0	1	1	1	13.2	13.3	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	21	7	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	59.2189349112426	0	59.2189349112426	0	35724.72	4	0	0	2	2	45575	45575	45575	2	-99999999	-9	667.36	4	0	608.141065088757	5	0
J0744204	3	1	3	2	2	4	1	1	0	1	0	1	1	2	1	1	-9	-9	2	1	43	1	2	3	3	43	9	2	1	2	43	3	0	1	1	6	13.4	11.2	1	3	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	2	2	3	2	2	1	2	2	4	4	2	3	3	18	6	9	5	25	1	9	1	2	2	2	1	1	2	48.2307692307692	-9	-9	-9	-9	17790.76	2	0	-9	-9	2	20919.6	20919.6	23859.6	2	57160	2	247.721970839618	1	1	204.187559354226	1	1
J0744206	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	29	1	1	2	2	25	25	5	0	8	29	2	0	1	1	1	4.1	4.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	5	5	2	3	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	103.846153846154	0	103.846153846154	0	44371	5	4	0	2	2	57855	57855	57855	2	-99999999	-9	833.634615384615	5	0	729.788461538462	5	0
J0744302	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	41	1	2	3	3	0	41	5	0	9	41	3	0	1	1	-9	13.3	0	1	-9	1	0	0	0	2	0	6	4	2	-9	6	4	2	-9	1	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	3	4	5	5	29	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	14753.36	2	0	-9	-9	2	18218.75	18218.75	18218.75	2	125000	4	384.338691159587	3	0	443.977453580902	4	0
J0744307	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	67	2	4	6	5	0	67	6	0	13	67	5	1	3	3	-9	4.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	1	1	19	6	20	7	14	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	14407	2	0	-9	-9	2	15523.75	15523.75	15523.75	2	180000	4	386.258610792193	3	0	446.195291777188	4	0
J0744308	1	1	1	1	1	3	2	1	0	1	1	0	2	1	2	2	-9	-9	2	1	54	1	3	4	4	55	54	5	0	12	80	6	0	6	3	1	0	5	1	1	1	0	2	0	2	0	3	3	2	7	3	3	2	7	2	1	1	1	-9	5	4	2	2	2	1	2	2	7	7	2	1	1	23	7	28	7	6	2	9	2	1	1	1	1	1	2	0	-9	-9	-9	-9	48391.96	5	0	-9	-9	2	62597.5	62597.5	62597.5	2	350000	5	672.020821283979	4	0	629.427952329361	5	0
J0744403	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	1	1	2	1	43	1	2	3	3	39	4	1	1	1	43	3	0	2	1	1	4.2	11.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	4	3	2	2	2	1	2	2	6	6	2	1	1	6	5	6	5	28	2	9	1	2	2	2	1	2	2	76.1538461538462	-9	-9	-9	-9	22060.92	3	0	-9	-9	2	24994.35	24994.35	24994.35	2	89000	3	331.697435897436	2	0	268.235897435897	2	0
J0744404	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	52	1	3	4	4	50	50	5	0	11	52	4	0	1	1	1	7.1	6	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	1	2	2	1	2	2	8	8	2	1	1	2	3	3	4	31	1	1	1	2	2	2	1	2	2	253.846153846154	-9	-9	-9	-9	31841.52	4	0	-9	-9	2	39785	39785	39785	2	101054	3	576.298461538462	4	0	322.452307692308	3	0
J0744406	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	1	1	2	1	25	1	1	2	2	23	0	1	2	1	25	2	0	1	1	6	11.2	12.1	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	0	1	-9	-9	-9	3	5	4	4	3	3	2	2	2	-9	68.2692307692308	0	68.2692307692308	0	17593.16	2	0	0	2	2	18392.4	18392.4	18392.4	2	-99999999	-9	227.625824175824	1	1	178.862087912088	1	1
J0744407	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	34	1	2	2	2	32	1	1	3	1	34	2	0	1	1	6	8.1	0	1	3	1	0	1	0	2	0	8	4	2	15	8	4	2	15	1	2	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	4	4	5	5	29	1	9	1	2	2	2	1	2	2	138.461538461538	-9	-9	-9	-9	26079.56	4	0	-9	-9	2	30789.2	30789.2	30789.2	2	30000	1	301.172596153846	2	0	214.634134615385	2	1
J0744409	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	40	1	2	3	3	42	40	5	0	9	42	3	0	1	1	1	2	7.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	3	3	17	6	17	6	17	1	9	1	2	2	2	1	2	2	207.692307692308	-9	-9	-9	-9	49229.32	5	0	-9	-9	2	65600	65600	65600	2	-88888888	-8	920.506153846155	5	0	712.813846153846	5	0
J0751101	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	2	36	1	2	3	3	46	13	3	1	2	46	3	0	1	1	1	4.1	4.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	10	6	11	6	22	2	9	1	2	2	2	1	2	2	262.596153846154	-9	-9	-9	-9	59819.72	5	0	-9	-9	2	81018.75	81018.75	81018.75	2	6000	1	935.748717948718	5	0	716.91858974359	5	0
J0751106	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	1	1	2	1	46	1	3	4	4	50	24	4	0	6	50	4	0	1	1	2	3.2	10	1	1	2	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	6	6	2	2	2	5	5	23	7	10	2	9	1	2	2	2	1	1	2	85.3846153846154	-9	-9	-9	-9	45735.72	5	0	-9	-9	2	60730	60730	63850	2	116000	3	688.052631578947	5	0	584.313651137595	4	0
J0751202	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	1	34	1	2	2	2	26	3	1	1	1	34	2	0	1	1	2	13.3	13.4	1	1	2	0	0	0	2	0	1	1	1	2	1	1	1	2	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	6	6	2	3	3	1	2	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	103.846153846154	0	103.846153846154	0	23735.92	3	0	0	2	2	26665.6	26665.6	26665.6	2	-99999999	-9	365.110897435897	2	0	278.572435897436	2	0
J0751203	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	39	1	2	3	3	30	30	5	0	10	39	3	0	1	1	1	4.1	4.1	1	1	2	0	0	0	2	0	1	1	1	2	1	1	1	2	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	9	5	9	5	24	1	9	1	2	2	2	1	2	2	159.230769230769	-9	-9	-9	-9	43620.72	5	0	-9	-9	2	57200	57200	57200	2	18000	1	820.533076923077	5	0	661.302307692308	5	0
J0751204	5	2	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	0	44	1	2	3	3	0	17	4	0	3	44	3	0	4	2	-9	13.3	0	4	-9	0	1	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	5	5	10	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	56	0	56	0	7656	1	6	56	1	1	7656	10568	7656	1	-99999999	-9	203.230769230769	1	1	147.230769230769	1	1
J0751205	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	31	1	2	2	2	0	31	5	0	10	31	2	0	1	1	-9	4.1	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	0	1	-9	-9	-9	3	1	3	11	5	6	3	2	2	-9	103.846153846154	0	103.846153846154	0	15445.56	2	0	0	2	2	19240	19240	19240	2	-99999999	-9	419.390355912744	3	0	305.423076923077	3	0
J0751206	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	60	2	3	5	4	0	60	6	0	11	60	5	1	6	3	-9	9.1	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	1	3	1	1	2	2	1	2	2	3	3	2	4	4	3	4	-9	-9	-9	3	9	5	5	4	4	2	1	2	-9	68	0	68	0	8642	1	7	68	1	1	8642	12178	8642	1	-99999999	-9	349.540757749713	2	0	286.538461538462	2	0
J0751207	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	1	1	2	1	29	1	1	2	2	20	0	1	1	1	29	2	0	1	1	6	12.2	12.1	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	3	3	0	1	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	98.0769230769231	0	98.0769230769231	0	19193.56	3	0	98.0769230769231	1	1	20325.6	25425.6	20325.6	1	-99999999	-9	389.319871794872	3	0	307.589102564103	3	0
J0751302	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	0	67	2	4	6	5	68	10	2	1	2	68	5	2	3	3	3	8.1	8.1	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	7	7	2	1	1	0	1	-9	-9	-9	3	2	3	11	5	6	3	2	1	-9	144.230769230769	0	144.230769230769	0	35245.692	4	0	0	2	2	38685.28	38685.28	38685.28	1	-99999999	-9	547.687371794872	4	0	427.495064102564	4	0
J0751303	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	2	53	1	3	4	4	57	30	5	0	9	57	4	0	2	1	1	4.1	12.2	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	33	8	33	8	5	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	26947.92	4	0	-9	-9	2	32615	32615	58615	2	120000	3	663.364372469636	4	0	621.320151679307	5	0
J0751304	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	59	1	3	5	4	61	59	5	0	12	61	5	1	2	1	1	7.3	3.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	1	1	26	7	27	7	6	2	9	2	1	1	1	1	1	2	0	-9	-9	-9	-9	76509.361	5	1	-9	-9	2	118795.95	118795.95	118795.95	2	250000	5	1442.23771153846	5	0	1442.23771153846	5	0
J0751306	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	40	1	2	3	3	41	2	1	3	1	41	3	0	1	1	6	13.3	13.1	1	3	1	0	1	0	2	0	1	1	1	15	1	1	1	15	1	2	1	1	-9	4	4	3	2	2	1	2	2	6	6	2	2	2	5	5	5	5	28	2	9	1	2	2	2	1	1	2	271.288974354017	-9	-9	-9	-9	29368.143	4	3	-9	-9	2	35505.911	35505.911	35505.911	1	-88888888	-8	341.750516826923	2	0	172.194907855662	1	1
J0751307	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	58	1	3	5	4	57	57	5	0	11	58	4	0	6	3	6	4.1	13.4	4	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	2	1	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	14	6	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	75	0	75	0	25729.6	3	0	75	1	1	25729.6	29629.6	25729.6	1	-99999999	-9	569.8	4	0	494.8	4	0
J0751401	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	88	2	4	6	6	88	88	8	0	16	88	7	2	3	3	3	5	12.6	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	2	1	2	2	1	2	2	5	5	2	1	1	5	5	8	5	25	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	10910	1	2	-9	-9	2	10910	10910	10910	2	250000	5	181.980769230769	1	1	181.980769230769	1	1
J0751402	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	44	1	2	3	3	51	44	5	0	9	51	4	0	1	1	2	3.2	9.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	-9	5	4	1	2	2	1	2	2	8	8	2	2	2	5	5	6	5	27	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	33318.96	4	0	-9	-9	2	45835	45835	45835	2	310000	5	607.153076923077	4	0	607.153076923077	5	0
J0751403	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	67	2	4	6	5	67	67	6	0	14	67	5	2	3	3	3	12.3	13.4	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	3	3	29	7	29	7	6	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	11404	1	2	-9	-9	2	11404	11404	11404	2	150000	4	201.769230769231	1	1	201.769230769231	1	1
J0752101	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	1	39	1	2	3	3	43	4	1	2	1	43	3	0	1	1	6	3.2	11.1	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	8	5	8	5	25	1	9	1	2	2	2	1	1	2	66.1337750739356	-9	-9	-9	-9	29970.76	4	0	-9	-9	2	39427.4	39427.4	39427.4	2	-88888888	-8	398.856593406593	3	0	351.618182639497	3	0
J0752104	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	70	2	4	6	5	0	70	6	0	14	70	5	1	3	3	-9	10	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	50	8	50	8	3	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	7142	1	2	-9	-9	1	7142	7142	7142	1	178884	4	210.734787600459	1	1	243.435013262599	2	0
J0752106	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	49	1	3	4	4	0	49	5	0	12	49	3	0	4	2	-9	13.2	0	4	-9	0	1	0	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	9	5	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	69	1	69	0	3510	1	6	69	1	1	3510	7098	3510	1	-99999999	-9	203.731343283582	1	1	116.379310344828	1	1
J0752107	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	22	1	1	1	1	22	22	4	0	6	22	1	0	1	1	1	13.2	13.4	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	3	4	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	68	0	68	0	23819.12	3	0	0	2	2	28080	28080	28080	2	-99999999	-9	440.098461538461	3	0	372.098461538461	3	0
J0752201	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	63	2	3	5	4	0	63	6	0	12	63	5	1	3	3	-9	9.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	6	5	5	5	28	2	9	1	2	2	2	1	2	2	68.3076923076923	-9	-9	-9	-9	7142	1	6	-9	-9	1	7142	7142	7142	1	96500	3	210.734787600459	1	1	125.663129973475	1	1
J0752202	5	5	9	4	4	2	2	0	0	0	2	0	0	1	2	2	2	-9	-9	2	21	1	1	1	1	0	19	4	0	3	21	1	0	1	1	-9	13.2	0	1	-9	2	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	4	4	0	1	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	115.384615384615	0	115.384615384615	0	12029.56	2	0	0	2	2	14190	14190	24590	2	-99999999	-9	391.806153846154	3	0	276.421538461538	2	0
J0752203	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	73	2	4	6	5	74	73	6	0	13	74	5	2	1	1	3	13.4	13.2	1	3	1	0	1	0	2	-9	1	1	1	2	1	1	1	2	1	2	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	3	3	2	3	-9	-9	-9	3	7	4	4	3	3	2	1	1	-9	63.6923076923077	0	63.6923076923077	0	20700	3	0	0	2	2	21700	21700	21700	2	-99999999	-9	383.961538461538	3	0	320.269230769231	3	0
J0752302	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	75	2	4	6	6	0	75	7	0	16	75	6	1	3	3	-9	13.2	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	3	3	8	5	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	57.2307692307692	0	44.7958579881657	3	11705.6	2	3	11.0769230769231	1	1	12109.5	12685.5	12109.5	1	-99999999	-9	338.14867967853	2	0	313.385788614568	3	0
J0752304	3	1	3	2	2	4	1	1	0	1	0	1	1	2	1	1	-9	-9	2	2	49	1	3	4	4	47	13	3	1	2	49	3	0	1	1	1	13.3	13.4	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	21	7	21	7	12	2	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	29177.92	4	0	-9	-9	2	35450.6	35450.6	45590.6	2	115000	3	471.360985419809	3	0	445.174264007597	4	0
J0752401	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	2	55	1	3	5	4	55	18	4	0	3	55	4	0	1	1	1	2	4.1	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	5	2	2	2	1	2	2	10	8	2	1	1	13	6	13	6	20	2	9	1	2	2	2	1	2	2	332.961538461538	-9	-9	-9	-9	58890.32	5	0	-9	-9	2	78993.1	78993.1	82293.1	2	400000	5	874.455176402545	5	0	584.552004333694	4	0
J0752402	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	63	2	3	5	4	64	63	6	0	12	64	5	2	2	1	2	4.3	4.1	2	1	2	0	0	0	2	0	1	1	1	2	1	1	1	2	2	1	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	2	2	25	7	25	7	8	1	9	1	2	2	2	1	2	2	69.2307692307692	-9	-9	-9	-9	72639.56	5	3	-9	-9	2	97432	97432	97432	2	258000	5	1373.79923076923	5	0	1304.56846153846	5	0
J0752403	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	48	1	3	4	4	45	11	3	2	2	48	3	0	1	1	2	3.1	6	1	1	2	0	0	1	2	0	1	1	1	2	1	1	1	2	1	2	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	1	2	-9	-9	-9	3	3	3	11	5	6	3	1	2	-9	184.615384615385	0	184.615384615385	0	81760.92	5	0	0	2	2	120229.2	120229.2	120229.2	2	-99999999	-9	827.511579818031	5	0	663.998114630468	5	0
J0752404	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	1	63	2	3	5	4	39	3	1	2	1	63	5	1	1	1	2	3.3	3.3	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	6	6	2	1	1	10	6	11	6	22	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	55299.366994	5	1	-9	-9	2	71298.5014	71298.5014	71298.5014	2	350000	5	738.672623543956	5	0	738.672623543956	5	0
J0752405	2	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	1	66	2	4	6	5	60	20	4	0	6	66	5	2	1	1	2	3.1	12.2	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	2	2	2	1	2	2	8	8	2	1	1	4	4	4	4	29	2	9	1	2	2	2	1	2	2	17.5384615384615	-9	-9	-9	-9	85449	5	0	-9	-9	2	118790	118790	119790	2	450000	5	1218.88374783112	5	0	1129.27952329361	5	0
J0753101	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	0	27	1	1	2	2	27	0	1	3	1	27	2	0	2	1	2	13.3	4.1	2	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	1	2	2	3	2	2	1	2	2	4	4	2	3	3	5	5	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	84	0	84	0	23439.52	3	0	0	2	2	26369.2	26369.2	26369.2	2	-99999999	-9	270.414903846154	1	0	217.914903846154	2	0
J0753105	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	45	1	3	4	4	60	45	5	0	11	60	5	1	1	1	3	4.1	9.1	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	2	2	11	6	11	6	22	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	43855.56	5	2	-9	-9	2	57752	57752	57752	2	280000	5	819.260769230769	5	0	819.260769230769	5	0
J0753107	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	32	1	2	2	2	0	32	5	0	9	32	2	0	1	1	-9	3.2	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	2	2	7	5	5	5	28	1	9	1	2	2	2	1	2	2	109.348736766597	-9	-9	-9	-9	12616.76	2	0	-9	-9	2	15080	15080	15080	2	11000	1	338.519230769231	2	0	202.515772153082	1	1
J0753202	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	35	1	2	3	3	0	35	5	0	9	35	3	0	1	1	-9	13.3	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	17	6	16	6	17	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	9787.96	1	0	-9	-9	2	10920	10920	10920	2	100000	3	260.683409873708	1	0	301.134283819629	2	0
J0753204	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	55	1	3	5	4	50	50	5	0	12	55	4	0	1	1	4	3.1	12.2	1	2	1	1	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	7	5	7	5	26	2	9	1	2	2	2	1	2	2	138.461538461538	-9	-9	-9	-9	30361	4	4	-9	-9	2	38724	38724	38724	2	25000	1	562.769230769231	4	0	424.307692307692	4	0
J0753206	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	30	1	2	2	2	0	4	1	2	1	30	2	0	6	3	-9	12.4	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	4	3	2	2	2	1	2	2	5	5	2	3	3	2	3	-9	-9	-9	3	6	5	5	4	4	2	2	2	-9	98	0	98	0	10897	1	6	98	1	1	10897	15993	10897	1	-99999999	-9	287.437095614666	2	0	213.834379905809	2	1
