aacode	aagfh11	paired	casecat	fqtr	fmonth	fyear	tenure8x	tenure4x	tenure2x	gorehcs	gorehs	region3x	rumorph	imd1010	market_r
J1263416	777.349512532682	0	5	3	11	2011	1	1	1	3	2	1	1	1	-9
J1263417	1305.97686242777	1	1	3	11	2011	3	3	2	3	2	1	1	1	1
J1264101	1646.24013126258	0	5	4	1	2012	1	1	1	3	2	1	1	6	-9
J1264103	709.64599058674	1	1	4	1	2012	4	4	2	3	2	1	1	1	2
J1264104	1501.81339846301	0	4	4	1	2012	2	2	1	3	2	1	1	6	3
J1264105	822.338831412583	1	1	4	1	2012	2	2	1	3	2	1	1	2	3
J1264110	783.906785836025	0	4	4	1	2012	4	4	2	3	2	1	1	3	2
J1264112	2073.93963171903	0	5	4	1	2012	1	1	1	3	2	1	1	1	-9
J1264113	1777.81391824374	1	1	4	1	2012	4	4	2	3	2	1	1	2	2
J1264114	784.824276549904	1	1	4	1	2012	3	3	2	3	2	1	1	1	1
J1264203	1265.52385555221	1	1	4	1	2012	2	2	1	3	2	1	1	5	3
J1264205	686.212784503223	1	1	4	1	2012	4	4	2	3	2	1	1	6	2
J1264207	830.244114485875	0	5	4	1	2012	1	1	1	3	2	1	1	4	-9
J1264208	3283.92489666484	0	4	4	1	2012	2	2	1	3	2	1	1	4	3
J1264209	1696.95726292618	0	4	4	1	2012	2	2	1	3	2	1	1	4	5
J1264210	1531.72863853626	0	4	4	1	2012	2	2	1	3	2	1	1	1	3
J1264214	1346.38403125928	1	1	4	1	2012	3	3	2	3	2	1	1	1	1
J1264215	692.015057746782	1	1	4	1	2012	2	2	1	3	2	1	1	1	4
J1264217	772.556283795375	0	5	4	1	2012	4	4	2	3	2	1	1	1	2
J1264218	753.714758590533	0	4	4	1	2012	3	3	2	3	2	1	1	1	1
J1264309	580.987276555043	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264315	769.074629146122	1	1	4	2	2012	4	4	2	3	2	1	1	2	2
J1264316	1025.46015576821	1	1	4	2	2012	2	2	1	3	2	1	1	1	3
J1264317	649.626347199465	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264319	1293.37463238415	1	1	4	2	2012	2	2	1	3	2	1	1	1	3
J1264320	994.189196479834	1	1	4	2	2012	2	2	1	3	2	1	1	2	3
J1264322	1201.26809978137	1	1	4	2	2012	2	2	1	3	2	1	1	2	3
J1264323	986.518648584327	1	1	4	2	2012	4	4	2	3	2	1	1	2	2
J1264326	2288.74776081801	1	1	4	2	2012	2	2	1	3	2	1	1	1	3
J1264327	562.434266614915	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264328	565.124448643553	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264403	1557.62050997022	0	4	4	2	2012	2	2	1	3	2	1	1	1	3
J1264404	800.938865583071	0	4	4	2	2012	4	4	2	3	2	1	1	1	2
J1264405	939.866792965034	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264406	634.754838519152	0	5	4	2	2012	4	4	2	3	2	1	1	1	2
J1264407	817.61371367802	0	4	4	2	2012	1	1	1	3	2	1	1	1	-9
J1264408	645.3013757806	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264409	1583.96068237223	1	1	4	2	2012	2	2	1	3	2	1	1	2	3
J1264411	730.357502579109	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1264412	708.309498854491	0	4	4	2	2012	4	4	2	3	2	1	1	1	2
J1264413	937.759883099335	0	5	4	2	2012	1	1	1	3	2	1	1	1	-9
J1264414	1601.99278170067	0	4	4	2	2012	1	1	1	3	2	1	1	1	-9
J1264416	1170.79275522253	0	5	4	2	2012	2	2	1	3	2	1	1	2	3
J1264417	1553.63098257094	0	4	4	2	2012	1	1	1	3	2	1	1	2	-9
J1271101	3066.49577795674	0	5	1	4	2011	1	1	1	3	2	1	1	7	-9
J1271102	1505.67864108766	1	1	1	4	2011	1	1	1	3	2	1	1	7	-9
J1271103	779.992893388926	0	5	1	4	2011	1	1	1	3	2	1	1	2	-9
J1271104	1354.99007374965	1	1	1	4	2011	1	1	1	3	2	1	1	7	-9
J1271105	2342.95250444094	1	1	1	4	2011	4	4	2	3	2	1	1	7	2
J1271106	1346.95013870502	1	1	1	4	2011	1	1	1	3	2	1	1	10	-9
J1271107	1631.31105044668	1	1	1	4	2011	1	1	1	3	2	1	1	10	-9
J1271203	618.577024103102	1	1	1	4	2011	4	4	2	3	2	1	1	1	2
J1271204	2585.87318068232	1	1	1	4	2011	1	1	1	3	2	1	1	5	-9
J1271205	1646.20343845019	1	1	1	4	2011	4	4	2	3	2	1	1	1	2
J1271206	1491.37587723264	1	1	1	4	2011	1	1	1	3	2	1	1	9	-9
J1271301	1690.4635114133	0	5	1	5	2011	1	1	1	3	2	1	1	8	-9
J1271304	1788.42341052014	1	1	1	5	2011	4	4	2	3	2	1	1	9	2
J1271305	1819.76246577775	0	5	1	5	2011	1	1	1	3	2	1	1	10	-9
J1271307	1326.39268231693	0	5	1	5	2011	1	1	1	3	2	1	1	7	-9
J1271401	1290.94798359397	1	1	1	5	2011	1	1	1	3	2	1	1	10	-9
J1271404	1319.59980661062	0	4	1	5	2011	1	1	1	3	2	1	1	6	-9
J1271405	1325.75459322553	0	5	1	5	2011	1	1	1	3	2	1	1	10	-9
J1272102	568.160686195815	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1272107	1493.79821343535	0	4	2	7	2011	1	1	1	3	2	1	1	3	-9
J1272108	3430.68127587874	0	5	2	7	2011	1	1	1	3	2	1	1	2	-9
J1272202	887.199163491338	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1272204	1326.12706275552	1	1	2	7	2011	4	4	2	3	2	1	1	4	2
J1272205	1902.46890167235	0	5	2	7	2011	1	1	1	3	2	1	1	5	-9
J1272206	797.003571062002	0	4	2	7	2011	4	4	2	3	2	1	1	3	2
J1272207	802.790512395571	0	4	2	7	2011	4	4	2	3	2	1	1	2	2
J1272303	1227.28544213616	1	1	2	8	2011	1	1	1	3	2	1	1	9	-9
J1272304	1713.42090593004	0	5	2	8	2011	1	1	1	3	2	1	1	10	-9
J1272306	859.536968080311	0	5	2	8	2011	1	1	1	3	2	1	1	5	-9
J1272401	1931.06213516122	0	5	2	8	2011	1	1	1	3	2	1	1	6	-9
J1272402	1378.70598135029	1	1	2	8	2011	1	1	1	3	2	1	1	8	-9
J1272403	1214.12368297514	0	5	2	8	2011	1	1	1	3	2	1	1	4	-9
J1272406	1102.11188529131	1	1	2	8	2011	2	2	1	3	2	1	1	6	3
J1273101	939.756846536825	0	5	3	10	2011	1	1	1	3	2	1	1	4	-9
J1273102	2048.6355429417	1	1	3	10	2011	1	1	1	3	2	1	1	6	-9
J1273105	967.356587525016	0	5	3	10	2011	4	4	2	3	2	1	1	4	2
J1273201	723.907450695867	0	4	3	10	2011	4	4	2	3	2	1	1	1	2
J1273202	989.448349932867	1	1	3	10	2011	2	2	1	3	2	1	1	3	4
J1273203	1640.73380996415	0	5	3	10	2011	1	1	1	3	2	1	1	7	-9
J1273204	1513.36969344837	1	1	3	10	2011	1	1	1	3	2	1	1	7	-9
J1273206	1394.70007158589	0	5	3	10	2011	1	1	1	3	2	1	1	6	-9
J1273302	1164.164029588	1	1	3	11	2011	4	4	2	3	2	1	1	6	2
J1273303	1655.93546023299	1	1	3	11	2011	1	1	1	3	2	1	1	6	-9
J1273304	1245.11863465522	0	5	3	11	2011	1	1	1	3	2	1	1	9	-9
J1273305	790.746033965413	0	4	3	11	2011	4	4	2	3	2	1	1	2	2
J1273307	1646.34888045056	0	5	3	11	2011	1	1	1	3	2	1	1	7	-9
J1273403	593.299989775688	1	1	3	11	2011	1	1	1	3	2	1	1	3	-9
J1273404	1517.91922481719	0	5	3	11	2011	1	1	1	3	2	1	1	9	-9
J1273405	1536.55483841711	0	5	3	11	2011	1	1	1	3	2	1	1	9	-9
J1274101	1364.76259879109	1	1	4	1	2012	1	1	1	3	2	1	1	9	-9
J1274103	3730.90439269239	0	5	4	1	2012	1	1	1	3	2	1	1	8	-9
J1274104	902.630514376706	1	1	4	1	2012	1	1	1	3	2	1	1	8	-9
J1274107	1516.83780099631	0	5	4	1	2012	1	1	1	3	2	1	1	10	-9
J1274202	1976.99539297627	1	1	4	1	2012	1	1	1	3	2	1	1	5	-9
J1274203	718.26289454965	0	5	4	1	2012	1	1	1	3	2	1	1	3	-9
J1274301	1494.00795294803	1	1	4	2	2012	1	1	1	3	2	1	1	4	-9
J1274302	794.658193748612	0	5	4	2	2012	1	1	1	3	2	1	1	1	-9
J1274303	706.500603035716	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1274304	1507.05236460689	1	1	4	2	2012	2	2	1	3	2	1	1	3	3
J1274305	1494.9746054566	0	5	4	2	2012	1	1	1	3	2	1	1	10	-9
J1274306	819.813660532247	0	4	4	2	2012	4	4	2	3	2	1	1	5	2
J1274307	1700.6500175986	0	5	4	2	2012	1	1	1	3	2	1	1	10	-9
J1274401	1256.31840808056	1	1	4	2	2012	1	1	1	3	2	1	1	9	-9
J1274402	2012.6517689933	0	5	4	2	2012	1	1	1	3	2	1	1	10	-9
J1274403	1245.0124904596	1	1	4	2	2012	1	1	1	3	2	1	1	10	-9
J1281101	1619.39951914608	0	5	1	4	2011	1	1	1	3	2	1	1	3	-9
J1281103	1582.39494478134	0	5	1	4	2011	1	1	1	3	2	1	1	3	-9
J1281106	1470.94968014747	0	5	1	4	2011	1	1	1	3	2	1	1	5	-9
J1281202	839.62274664455	0	5	1	4	2011	1	1	1	3	2	1	1	1	-9
J1281203	2336.01905983651	0	4	1	4	2011	2	2	1	3	2	1	1	4	3
J1281204	772.042038537007	1	1	1	4	2011	3	3	2	3	2	1	1	1	1
J1281206	753.506447745317	1	1	1	4	2011	3	3	2	3	2	1	1	1	1
J1281207	2157.22794197114	0	4	1	4	2011	1	1	1	3	2	1	1	8	-9
J1281301	3294.87934853128	1	1	1	5	2011	1	1	1	3	2	1	1	6	-9
J1281303	2699.93284949156	1	1	1	5	2011	1	1	1	3	2	1	1	8	-9
J1281305	1676.44874643225	1	1	1	5	2011	1	1	1	3	2	1	1	10	-9
J1281306	1413.49365559537	0	5	1	5	2011	1	1	1	3	2	1	1	9	-9
J1281402	1484.34134748772	0	4	1	5	2011	3	3	2	3	2	1	1	2	1
J1281405	3579.62911176887	0	5	1	5	2011	1	1	1	3	2	1	1	4	-9
J1282105	1934.37634214762	0	5	2	7	2011	1	1	1	3	2	1	1	6	-9
J1282106	589.207592591925	1	1	2	7	2011	3	3	2	3	2	1	1	1	1
J1282107	1554.67469731125	1	1	2	7	2011	1	1	1	3	2	1	1	4	-9
J1282202	4354.52883107778	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1282208	1209.40416517193	0	5	2	7	2011	1	1	1	3	2	1	1	1	-9
J1282210	725.193395121538	0	4	2	7	2011	3	3	2	3	2	1	1	5	1
J1282301	694.759682747389	0	4	2	8	2011	4	4	2	3	2	1	1	1	2
J1282303	1467.25151479519	1	1	2	8	2011	2	2	1	3	2	1	1	1	3
J1282304	550.306461278525	0	5	2	8	2011	1	1	1	3	2	1	1	1	-9
J1282305	766.83785426989	1	1	2	8	2011	4	4	2	3	2	1	1	1	2
J1282306	1506.56501593964	0	5	2	8	2011	1	1	1	3	2	1	1	6	-9
J1282307	2291.79606118756	0	4	2	8	2011	2	2	1	3	2	1	1	1	5
J1282401	669.89544987862	1	1	2	8	2011	3	3	2	3	2	1	1	1	1
J1282402	3198.05825038605	0	4	2	8	2011	3	3	2	3	2	1	1	5	1
J1282403	2586.69122369017	1	1	2	8	2011	2	2	1	3	2	1	1	1	3
J1282406	3145.8862485633	0	4	2	8	2011	3	3	2	3	2	1	1	1	1
J1282408	1106.35303959261	1	1	2	8	2011	3	3	2	3	2	1	1	1	1
J1282411	1833.30776321011	1	1	2	8	2011	1	1	1	3	2	1	1	2	-9
J1283103	2377.67778173791	1	1	3	10	2011	3	3	2	3	2	1	1	1	1
J1283104	1405.45287393628	1	1	3	10	2011	3	3	2	3	2	1	1	1	1
J1283107	680.254092362551	0	5	3	10	2011	3	3	2	3	2	1	1	2	1
J1283110	864.459677676313	0	5	3	10	2011	1	1	1	3	2	1	1	6	-9
J1283113	2504.36711301588	0	4	3	10	2011	2	2	1	3	2	1	1	2	5
J1283201	1922.45385450189	0	5	3	10	2011	1	1	1	3	2	1	1	1	-9
J1283202	2308.89247743993	1	1	3	10	2011	4	4	2	3	2	1	1	1	2
J1283203	948.888957688005	1	1	3	10	2011	3	3	2	3	2	1	1	1	1
J1283204	654.317545455893	1	1	3	10	2011	3	3	2	3	2	1	1	1	1
J1283208	982.751901791186	1	1	3	10	2011	4	4	2	3	2	1	1	1	2
J1283209	1592.92578367339	1	1	3	10	2011	1	1	1	3	2	1	1	6	-9
J1283210	1476.25990447935	1	1	3	10	2011	2	2	1	3	2	1	1	2	3
J1283301	1738.55770128705	1	1	3	11	2011	3	3	2	3	2	1	1	1	1
J1283302	1888.2772306853	0	5	3	11	2011	1	1	1	3	2	1	1	6	-9
J1283304	773.516198738379	1	1	3	11	2011	3	3	2	3	2	1	1	1	1
J1283305	1585.14053610768	0	5	3	11	2011	1	1	1	3	2	1	1	4	-9
J1283306	1952.92144430637	1	1	3	11	2011	1	1	1	3	2	1	1	5	-9
J1283401	674.116044739514	1	1	3	11	2011	3	3	2	3	2	1	1	1	1
J1283402	1526.3743254315	1	1	3	11	2011	4	4	2	3	2	1	1	1	2
J1283404	2649.72485449734	0	4	3	11	2011	4	4	2	3	2	1	1	3	2
J1283405	2111.36771628152	0	4	3	11	2011	1	1	1	3	2	1	1	2	-9
J1283406	1545.50651636257	0	5	3	11	2011	1	1	1	3	2	1	1	6	-9
J1284101	802.025983315066	1	1	4	1	2012	4	4	2	3	2	1	1	1	2
J1284104	890.882404439455	0	5	4	1	2012	1	1	1	3	2	1	1	1	-9
J1284109	1305.29803644406	1	1	4	1	2012	3	3	2	3	2	1	1	2	1
J1284202	1352.63122034726	1	1	4	1	2012	1	1	1	3	2	1	1	1	-9
J1284204	842.326027854349	0	5	4	1	2012	1	1	1	3	2	1	1	4	-9
J1284205	975.082357310713	1	1	4	1	2012	3	3	2	3	2	1	1	3	1
J1284206	2063.73463197957	0	5	4	1	2012	1	1	1	3	2	1	1	4	-9
J1284208	4012.68855625122	0	5	4	1	2012	1	1	1	3	2	1	1	1	-9
J1284301	2103.48422278279	0	5	4	2	2012	1	1	1	3	2	1	1	9	-9
J1284302	1401.30470097524	0	4	4	2	2012	1	1	1	3	2	1	1	4	-9
J1284303	3817.02298406002	0	5	4	2	2012	1	1	1	3	2	1	1	9	-9
J1284304	1744.91303761758	0	4	4	2	2012	1	1	1	3	2	1	1	9	-9
J1284401	3098.09202681133	0	4	4	2	2012	2	2	1	3	2	1	1	1	5
J1284402	854.585566239458	1	1	4	2	2012	3	3	2	3	2	1	1	1	1
J1284403	1473.05356865677	0	5	4	2	2012	1	1	1	3	2	1	1	7	-9
J1291102	1517.70974738604	1	1	1	4	2011	1	1	1	3	2	1	1	8	-9
J1291103	2502.69132431495	0	5	1	4	2011	1	1	1	3	2	1	1	3	-9
J1291104	1503.3749143123	0	4	1	4	2011	2	2	1	3	2	1	1	5	5
J1291105	1372.62084090315	0	5	1	4	2011	1	1	1	3	2	1	1	2	-9
J1291106	803.872336138669	0	4	1	4	2011	3	3	2	3	2	1	1	1	1
J1291107	637.422210925029	1	1	1	4	2011	3	3	2	3	2	1	1	1	1
J1291108	651.433922173879	1	1	1	4	2011	4	4	2	3	2	1	1	1	2
J1291109	1898.69355007381	0	5	1	4	2011	1	1	1	3	2	1	1	5	-9
J1291110	1188.94213417919	1	1	1	4	2011	3	3	2	3	2	1	1	1	1
J1291204	1446.07385686826	0	4	1	4	2011	1	1	1	3	2	1	1	6	-9
J1291205	903.690571766403	0	5	1	4	2011	1	1	1	3	2	1	1	2	-9
J1291206	2018.58921182656	1	1	1	4	2011	2	2	1	3	2	1	1	5	5
J1291208	1462.94211163291	1	1	1	4	2011	2	2	1	3	2	1	1	6	3
J1291301	4463.18110750427	1	1	1	5	2011	2	2	1	3	2	1	1	1	3
J1291303	1117.23530604042	1	1	1	5	2011	3	3	2	3	2	1	1	4	1
J1291307	1686.96857640259	0	5	1	5	2011	1	1	1	3	2	1	1	3	-9
J1291308	664.28668277905	1	1	1	5	2011	1	1	1	3	2	1	1	1	-9
J1291309	2592.70931304031	0	5	1	5	2011	1	1	1	3	2	1	1	1	-9
J1291310	3098.72467301169	1	1	1	5	2011	1	1	1	3	2	1	1	3	-9
J1291405	1507.81405619959	0	4	1	5	2011	1	1	1	3	2	1	1	5	-9
J1291406	2184.55884683841	0	4	1	5	2011	1	1	1	3	2	1	1	9	-9
J1291407	1358.73779177584	0	5	1	5	2011	1	1	1	3	2	1	1	6	-9
J1291408	1284.12056435098	0	4	1	5	2011	1	1	1	3	2	1	1	9	-9
J1291409	1429.4851246022	0	5	1	5	2011	1	1	1	3	2	1	1	6	-9
J1292102	1149.87608497229	1	1	2	7	2011	2	2	1	3	2	1	1	3	4
J1292105	1394.83022417691	0	5	2	7	2011	1	1	1	3	2	1	1	1	-9
J1292108	1847.13184084171	1	1	2	7	2011	2	2	1	3	2	1	1	8	5
J1292109	2195.20983749181	0	4	2	7	2011	1	1	1	3	2	1	1	7	-9
J1292201	545.308776286999	0	5	2	7	2011	1	1	1	3	2	1	1	1	-9
J1292202	582.162457024101	1	1	2	7	2011	4	4	2	3	2	1	1	1	2
J1292206	638.73267049569	1	1	2	7	2011	4	4	2	3	2	1	1	1	2
J1292209	1712.06713657239	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1292303	1292.82676674307	1	1	2	8	2011	2	2	1	3	2	1	1	1	3
J1292304	1979.49402114268	0	5	2	8	2011	1	1	1	3	2	1	1	1	-9
J1292401	1222.84910933398	0	5	2	8	2011	1	1	1	3	2	1	1	1	-9
J1292402	1299.29958303494	0	4	2	8	2011	2	2	1	3	2	1	1	1	5
J1292407	1745.20126241178	1	1	2	8	2011	1	1	1	3	2	1	1	2	-9
J1292409	1565.88994033711	0	4	2	8	2011	1	1	1	3	2	1	1	9	-9
J1293104	789.320948960755	1	1	3	10	2011	3	3	2	3	2	1	1	5	1
J1293105	1562.23940255937	0	5	3	10	2011	1	1	1	3	2	1	1	3	-9
J1293106	1306.35224918439	0	5	3	10	2011	1	1	1	3	2	1	1	4	-9
J1293107	1465.11977316898	0	4	3	10	2011	1	1	1	3	2	1	1	9	-9
J1293109	3812.8131859825	1	1	3	10	2011	1	1	1	3	2	1	1	1	-9
J1293202	1797.58946081548	1	1	3	10	2011	3	3	2	3	2	1	1	2	1
J1293203	1516.94641474038	1	1	3	10	2011	1	1	1	3	2	1	3	2	-9
J1293204	4234.57155393728	0	5	3	10	2011	1	1	1	3	2	1	1	4	-9
J1293206	3435.59238706491	0	4	3	10	2011	2	2	1	3	2	1	1	3	3
J1293208	3236.37548726044	0	4	3	10	2011	1	1	1	3	2	1	1	5	-9
J1293209	1459.14205969305	0	5	3	10	2011	1	1	1	3	2	1	1	7	-9
J1293301	1202.46357063004	0	5	3	11	2011	1	1	1	3	2	1	1	8	-9
J1293302	1567.08580399439	0	5	3	11	2011	1	1	1	3	2	1	1	8	-9
J1293303	1194.18639529446	1	1	3	11	2011	1	1	1	3	2	1	1	7	-9
J1293402	1230.98028383891	0	5	3	11	2011	1	1	1	3	2	1	1	7	-9
J1293404	2229.37222070397	0	4	3	11	2011	4	4	2	3	2	1	1	2	2
J1293405	1827.21793349249	0	5	3	11	2011	1	1	1	3	2	1	2	4	-9
J1293407	2850.68209504449	0	5	3	11	2011	1	1	1	3	2	1	1	3	-9
J1293408	1327.45579742833	0	5	3	11	2011	1	1	1	3	2	1	1	3	-9
J1293409	1469.02224341993	1	1	3	11	2011	1	1	1	3	2	1	1	2	-9
J1293410	657.679942131106	1	1	3	11	2011	4	4	2	3	2	1	1	4	2
J1294101	3537.22791029439	0	5	4	1	2012	1	1	1	3	2	1	1	8	-9
J1294104	3286.5621488402	1	1	4	1	2012	1	1	1	3	2	1	1	10	-9
J1294105	1094.29285495955	0	5	4	1	2012	1	1	1	3	2	1	1	9	-9
J1294106	1296.19436668358	0	5	4	1	2012	1	1	1	3	2	1	1	6	-9
J1294107	1305.74411735336	1	1	4	1	2012	1	1	1	3	2	1	1	10	-9
J1294108	3833.78292765894	0	5	4	1	2012	1	1	1	3	2	1	1	5	-9
J1294201	1677.322757244	1	1	4	1	2012	2	2	1	3	2	1	1	3	4
J1294202	1333.55565915108	0	5	4	1	2012	1	1	1	3	2	1	1	6	-9
J1294204	1587.74081660937	1	1	4	1	2012	1	1	1	3	2	1	1	3	-9
J1294205	1340.8964325435	0	5	4	1	2012	1	1	1	3	2	1	2	8	-9
J1294207	1376.78462157448	0	5	4	1	2012	1	1	1	3	2	1	1	9	-9
J1294302	1604.39846566136	0	5	4	2	2012	1	1	1	3	2	1	1	2	-9
J1294304	1494.09429712782	0	5	4	2	2012	1	1	1	3	2	1	1	8	-9
J1294305	1987.6040303203	1	1	4	2	2012	1	1	1	3	2	1	1	5	-9
J1294306	737.264555804796	1	1	4	2	2012	4	4	2	3	2	1	1	1	2
J1294307	1400.87778274951	0	5	4	2	2012	1	1	1	3	2	1	1	1	-9
J1294308	1458.77261532068	0	4	4	2	2012	1	1	1	3	2	1	2	7	-9
J1294309	1212.93247782998	0	5	4	2	2012	1	1	1	3	2	1	1	3	-9
J1294401	1096.20905719186	0	4	4	2	2012	2	2	1	3	2	1	1	2	3
J1294405	651.804407622777	1	1	4	2	2012	4	4	2	3	2	1	1	2	2
J1294406	703.750576931072	1	1	4	2	2012	4	4	2	3	2	1	1	3	2
J1294408	1420.88930047924	0	5	4	2	2012	1	1	1	3	2	1	1	8	-9
J1294409	1329.39468200606	1	1	4	2	2012	1	1	1	3	2	1	1	9	-9
J1294410	1008.73161304247	0	5	4	2	2012	1	1	1	3	2	1	4	7	-9
J1301101	1884.82914919581	0	5	1	4	2011	1	1	1	3	2	1	1	2	-9
J1301102	1459.78695161732	1	1	1	4	2011	1	1	1	3	2	1	1	4	-9
J1301103	1280.44755539155	0	4	1	4	2011	2	2	1	3	2	1	1	7	3
J1301104	860.502971429867	1	1	1	4	2011	4	4	2	3	2	1	1	2	2
J1301105	1396.77724922656	1	1	1	4	2011	1	1	1	3	2	1	1	7	-9
J1301106	1439.68705242926	0	5	1	4	2011	1	1	1	3	2	1	1	3	-9
J1301107	1280.08358461448	1	1	1	4	2011	1	1	1	3	2	1	1	4	-9
J1301109	1307.12731598012	1	1	1	4	2011	3	3	2	3	2	1	1	1	1
J1301202	1688.03318519684	1	1	1	4	2011	1	1	1	3	2	1	1	9	-9
J1301203	1665.47210057629	0	5	1	4	2011	1	1	1	3	2	1	1	5	-9
J1301204	1354.29232143639	1	1	1	4	2011	1	1	1	3	2	1	1	9	-9
J1301205	911.879897268145	1	1	1	4	2011	4	4	2	3	2	1	1	5	2
J1301207	1270.47918239378	0	4	1	4	2011	1	1	1	3	2	1	1	10	-9
J1301302	647.790635896193	1	1	1	5	2011	4	4	2	3	2	1	1	1	2
J1301303	1349.94969478422	1	1	1	5	2011	1	1	1	3	2	1	1	2	-9
J1301304	2710.934549979	0	5	1	5	2011	1	1	1	3	2	1	1	9	-9
J1301306	1228.60512576856	0	5	1	5	2011	1	1	1	3	2	1	1	9	-9
J1301307	1274.85822271312	1	1	1	5	2011	1	1	1	3	2	1	1	9	-9
J1301401	968.018573806792	1	1	1	5	2011	4	4	2	3	2	1	1	1	2
J1301402	834.569228899278	1	1	1	5	2011	3	3	2	3	2	1	1	1	1
J1301403	3067.19870294945	0	5	1	5	2011	1	1	1	3	2	1	1	1	-9
J1301404	1573.26817639163	1	1	1	5	2011	1	1	1	3	2	1	1	1	-9
J1301405	688.658022777987	1	1	1	5	2011	3	3	2	3	2	1	1	2	1
J1301406	2278.96935695409	1	1	1	5	2011	1	1	1	3	2	1	1	5	-9
J1301408	1575.18894140804	1	1	1	5	2011	1	1	1	3	2	1	1	6	-9
J1301409	2558.33570629009	0	5	1	5	2011	1	1	1	3	2	1	1	6	-9
J1302102	932.75793781462	0	4	2	7	2011	1	1	1	3	2	1	1	1	-9
J1302103	1464.14776316949	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1302104	1641.91022500834	0	4	2	7	2011	1	1	1	3	2	1	1	2	-9
J1302105	1145.7407816973	1	1	2	7	2011	4	4	2	3	2	1	1	2	2
J1302107	784.089479460599	1	1	2	7	2011	4	4	2	3	2	1	1	1	2
J1302108	746.661763135905	0	5	2	7	2011	1	1	1	3	2	1	1	1	-9
J1302110	713.277946390508	1	1	2	7	2011	3	3	2	3	2	1	1	1	1
J1302201	735.312959341292	1	1	2	7	2011	2	2	1	3	2	1	1	1	3
J1302202	2686.96619890463	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1302204	1306.84819123419	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1302205	1354.14504340929	1	1	2	7	2011	1	1	1	3	2	1	1	4	-9
J1302206	1171.83186617274	0	5	2	7	2011	1	1	1	3	2	1	1	3	-9
J1302301	1909.03520443204	0	4	2	8	2011	1	1	1	3	2	1	1	3	-9
J1302302	1408.33419372274	1	1	2	8	2011	4	4	2	3	2	1	1	1	2
J1302303	820.255511538952	0	4	2	8	2011	3	3	2	3	2	1	1	2	1
J1302307	920.585632206558	1	1	2	8	2011	3	3	2	3	2	1	1	1	1
J1302308	1454.20080245789	0	4	2	8	2011	1	1	1	3	2	1	1	3	-9
J1302309	1847.07928689038	0	5	2	8	2011	1	1	1	3	2	1	1	2	-9
J1302310	834.663624125551	1	1	2	8	2011	3	3	2	3	2	1	1	1	1
J1302401	1491.69272045499	0	5	2	8	2011	1	1	1	3	2	1	1	3	-9
J1302404	1683.69452757823	0	5	2	8	2011	1	1	1	3	2	1	1	3	-9
J1302405	1814.55992845538	1	1	2	8	2011	1	1	1	3	2	1	1	7	-9
J1302406	1438.23561394816	0	5	2	8	2011	1	1	1	3	2	1	1	4	-9
J1302407	1545.09717155055	1	1	2	8	2011	1	1	1	3	2	1	1	2	-9
J1303101	629.489534603307	1	1	3	10	2011	3	3	2	3	2	1	1	1	1
J1303104	1297.13272589062	1	1	3	10	2011	1	1	1	3	2	1	1	8	-9
J1303105	722.249246196461	0	5	3	10	2011	1	1	1	3	2	1	1	5	-9
J1303106	878.866016293223	1	1	3	10	2011	4	4	2	3	2	1	1	1	2
J1303201	942.217611788442	0	5	3	10	2011	2	2	1	3	2	1	1	2	3
J1303203	1551.6824479519	0	5	3	10	2011	1	1	1	3	2	1	1	5	-9
J1303206	1526.76441102324	0	5	3	10	2011	1	1	1	3	2	1	1	9	-9
J1303207	1300.76352232621	1	1	3	10	2011	1	1	1	3	2	1	1	9	-9
J1303208	1298.10322983677	0	5	3	10	2011	1	1	1	3	2	1	1	8	-9
J1303301	1397.75332828668	0	4	3	11	2011	1	1	1	3	2	1	2	8	-9
J1303302	1602.20330723108	0	5	3	11	2011	1	1	1	3	2	1	2	8	-9
J1303304	1555.55031174914	0	4	3	11	2011	1	1	1	3	2	1	1	6	-9
J1303306	2334.55290384246	1	1	3	11	2011	4	4	2	3	2	1	1	4	2
J1303307	1315.99759912937	0	5	3	11	2011	1	1	1	3	2	1	1	6	-9
J1303308	1574.08166778122	0	5	3	11	2011	1	1	1	3	2	1	4	8	-9
J1303403	1348.83031852837	1	1	3	11	2011	1	1	1	3	2	1	1	6	-9
J1303405	1292.84829091591	0	5	3	11	2011	1	1	1	3	2	1	1	7	-9
J1303406	1582.09159049371	1	1	3	11	2011	1	1	1	3	2	1	1	3	-9
